FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,total transactions,total bitcoin sent,total bitcoin received,total bitcoin balance
0,29807.69,6264.42,312120.1,9,7,0.01,25,4.43145,0,1,0.167778,16,1.51,31.02015218,29.51015218
0,163.33,0.9,328.45,2,2,10.945516,90.054484,50.5,1.572968,99.426005,50.499487,4,100.9989738,101,0.001026218
0,15005.89,100484.43,506978.95,7,4,0.027252,1.31,0.45457,0.000691,1.273342,0.259377,11,1.81563824,1.818279712,0.002641472
0,103.55,14816.31,104439.05,7,7,0.057579,0.089069,0.084535,0.056311,0.088599,0.083509,14,0.584562515,0.591746115,0.0071836
0,3.52,1384.32,2775.67,2,2,0.065726,0.208,0.136863,0.065254,0.207559,0.136407,4,0.272813264,0.2737259,0.000912636
0,0,30231.68,60463.37,0,2,0,16.710449,8.355224,0,0,0,3,0,16.71044882,16.71044882
0,4845.22,72161.6,481421.82,10,6,0.001,1.409489,0.497712,0,0.678,0.2934,16,2.934,2.98627267,0.05227267
0,204306.92,0,408613.83,2,1,62.749,62.749,62.749,0.099234,62.649,31.374117,3,62.74823402,62.749,0.000765982
0,5,6878.01,34410.05,4,5,0.079656,3.757717,1.277142,0.276809,3.757128,1.595156,9,6.38062334,6.38571036,0.00508702
0,21.92,0,65.75,3,1,101,101,101,1,85.178072,33.666149,4,100.998446,101,0.001554
0,12468.15,8033.25,293964.15,21,4,0.019203,50,12.754801,0,28.006446,2.42817,25,50.991564,51.01920283,0.02763883
0,0,0,2988.4,1,1,0.337849,0.337849,0.337849,0.337408,0.337408,0.337408,2,0.33740847,0.33784947,0.000441
0,164.72,0,329.43,2,1,101,101,101,0.110288,100.888686,50.499487,3,100.9989738,101,0.001026218
0,17.16,1237.4,144017.12,100,115,0.087168,421.195896,61.153239,0.154215,424.40666,70.325479,215,7032.54788,7032.622535,0.074655
0,0,25.19,251863.87,0,9999,3.00E-06,611102.0145,173.743893,0,0,0,10000,0,1737265.188,1737265.188
0,0,28346.53,226772.25,0,8,0,19,8.25,0,0,0,9,0,66,66
0,0,3.47,6.93,0,2,1,6,3.5,0,0,0,2,0,7,7
0,0,1494.17,418366.92,0,280,0,28,0.922034,0,0,0,281,0,258.1695249,258.1695249
0,0,0,93.28,1,1,1.07503,1.07503,1.07503,1.07283,1.07283,1.07283,2,1.07283,1.07503,0.0022
0,4.26,7317.8,21966.18,3,3,3,70,25.530244,2.99938,69.9993,25.529551,6,76.58865318,76.59073242,0.00207924
0,0,0,2253.25,1,1,12.123629,12.123629,12.123629,12.123009,12.123009,12.123009,2,12.12300879,12.12362879,0.00062
0,0,35168.05,70339.32,1,2,0.001,2,1.0005,1.994087,1.994087,1.994087,3,1.99408715,2.001,0.00691285
0,2959.63,11077.89,792698.18,47,59,0.012069,0.55284,0.123495,0.01211,1.201175,0.154567,106,7.26463224,7.28620061,0.02156837
0,162.67,0.82,326.97,2,2,37.420951,63.579049,50.5,3.366135,97.632358,50.499246,4,100.9984925,101,0.00150753
0,3.21,13093.57,39287.12,2,3,0.009072,7.79,4.251923,4.964886,7.7888,6.376843,5,12.75368631,12.75576985,0.00208354
0,0,8170.15,24510.45,0,3,1.320484,8.431381,4.564684,0,0,0,3,0,13.69405301,13.69405301
0,20.02,0,60.07,3,1,101,101,101,0.5,97.949829,33.666149,4,100.998446,101,0.001554
0,18.96,0,56.87,3,1,101,101,101,0.5,99.454491,33.666149,4,100.998446,101,0.001554
0,13236.51,46252.62,303988.72,2,6,0.05,4.38,1.84688,3.53,5.999788,4.764894,8,9.52978756,11.08127856,1.551491
0,0,0,4.93,1,1,0.132052,0.132052,0.132052,0.131581,0.131581,0.131581,2,0.131580834,0.13205247,0.000471636
0,335.02,6451.95,1081658.13,51,165,0.010549,9.43326,0.339617,0.610373,9.431482,1.097963,216,55.99613621,56.0368573,0.040721089
0,394.48,3903.15,1024263.02,2547,5,0.008265,5,1.822689,0,0,0,2552,0,9.113445345,9.113445345
0,919.38,4336.02,20102.23,3,4,0.119968,7.644714,2.802661,1,7.644273,3.73644,7,11.20931928,11.21064228,0.001323
0,7309.1,24046.29,354337.38,9,12,0.061867,6.490009,2.28109,0.37092,6.488119,3.040729,21,27.36656251,27.37307616,0.00651365
0,7555.61,4665.15,676859.92,76,22,0.003108,76.77046,11.577949,0,85,3.93686,98,299.2013467,254.714884,-44.48646274
0,2578.66,2128.72,345249.45,34,121,0.034663,0.779531,0.105958,0.034559,1.070959,0.376654,155,12.80624643,12.82090443,0.014658
0,59.56,3834.24,574517.77,54,149,0.132625,2.98,0.380018,0.601568,3.587813,1.04546,203,56.45486321,56.62264583,0.167782617
0,23.19,0,69.57,3,1,101,101,101,0.00951,56.476217,33.666149,4,100.998446,101,0.001554
0,1572.64,3544.44,1194759.93,336,188,0.01,22943.79752,1288.712289,3.80E-05,14999.99958,721.064972,524,242277.8306,242277.9104,0.079839968
0,16.9,0,50.7,3,1,101,101,101,9.999483,74.619436,33.666149,4,100.998446,101,0.001554
0,35.4,1993.06,1286686.93,596,635,0.010052,7.69,1.092387,0.48738,7.688421,1.163168,1231,693.247895,693.6654946,0.417599616
0,34.61,0,103.82,3,1,101,101,101,1.335323,87.379452,33.666163,4,100.998488,101,0.001512
0,21.23,0,63.68,3,1,101,101,101,3,66.637242,33.666149,4,100.998446,101,0.001554
0,37.44,34210.03,102742.42,3,3,0.610235,5.31105,2.255362,0.609313,5.309051,2.253439,6,6.76031745,6.76608518,0.00576773
0,0,0,38.82,1,1,0.481577,0.481577,0.481577,0.48053,0.48053,0.48053,2,0.480529613,0.48157657,0.001046957
0,29.68,1758.22,305166.53,152,171,0.014643,1.038507,1.002717,0.998343,6.056732,1.127177,323,171.3308859,171.4645368,0.133650917
0,34950.79,56926.82,288607.58,5,2,4.015226,24.999073,14.50715,0,5.4,2.7228,7,13.614,29.01429901,15.40029901
0,0,1563.49,211071.1,0,135,0,2.15329,0.302339,0,0,0,136,0,40.81580131,40.81580131
0,0,1874.25,226784.58,0,121,0,0.507283,0.224117,0,0,0,122,0,27.11816589,27.11816589
0,102173.82,393.5,205134.65,2,2,0.076451,0.095,0.085725,0.004861,0.165451,0.085156,4,0.170312164,0.17145081,0.001138646
0,158.19,1170.99,6645.9,5,5,0.1,10,2.5415,0.096898,9.999226,2.540269,10,12.70134262,12.7075,0.00615738
0,17.41,0,52.22,3,1,101,101,101,4.99951,81.969712,33.666149,4,100.998446,101,0.001554
0,28.84,293.05,643.78,2,2,0.08,0.22,0.15,0.079538,0.219418,0.149478,4,0.298956468,0.3,0.001043532
0,152.29,0,304.58,2,1,101,101,101,20.2,80.799016,50.499508,3,100.9990158,101,0.000984218
0,0,3031.95,200108.38,0,66,0,1.000951,0.32997,0,0,0,67,0,21.77805248,21.77805248
0,10668.21,5515.07,954899.48,74,30,0.0007,120.078,25.691427,0,180,10.413679,104,770.6122451,770.7427983,0.130553209
0,194.15,156.46,1500433.63,140,9416,0,9.462266,1.440628,0.004107,918.935866,96.871256,9556,13561.97587,13564.95059,2.974723855
0,17.43,0.33,70.38,4,2,17.025816,83.974184,50.5,0.202494,93.725609,25.249475,6,100.9979,101,0.0021
0,9466.6,5835.85,249895.53,19,12,0.01,4.82445,2.251987,0,13.008333,1.421397,31,27.00654217,27.02384313,0.017300952
0,12580.02,13777.87,763175.93,7,49,0,499.999559,41.426687,0,2021.1,289.915176,56,2029.406235,2029.907676,0.501441
0,55.32,1195.45,639052.4,142,528,0.010009,2.312225,0.300034,0.868064,3.313649,1.114502,670,158.2592498,158.4181791,0.158929325
0,0,6624.24,291466.65,0,44,0,1.00256,0.778303,0,0,0,45,0,34.24535321,34.24535321
0,96.2,4624.11,963436.67,113,206,0.000909,59.14,24.260837,0,2433.284682,44.226749,319,4997.622651,4997.732517,0.10986522
0,5.27,887.37,118720.6,133,133,0.050012,0.230589,0.059043,0.048962,0.236822,0.057878,266,7.69773225,7.852685627,0.154953377
0,0,0,10.25,1,1,2.964705,2.964705,2.964705,2.964085,2.964085,2.964085,2,2.96408469,2.96470469,0.00062
0,4931.1,32311.34,876818.9,14,25,0.005,36.38903,9.35996,0,64.249455,16.713467,39,233.9885369,233.9989946,0.010457697
0,6.37,10158.01,132137,13,13,2,13.811453,5.965473,1.999496,13.811001,5.965031,26,77.54539781,77.5511499,0.005752091
0,6.92,4.95,69187.9,9973,27,22.3,14353.2,3058.254147,0,5122.9356,56.227372,10000,560755.5803,82572.86196,-478182.7184
0,106.69,0.3,320.67,3,2,49.375754,51.624246,50.5,0.05,98.998512,33.666171,5,100.9985118,101,0.001488218
0,1171.17,2482.11,164152.08,13,60,0.018211,0.430897,0.109859,0.103168,0.99664,0.505817,73,6.57561585,6.591528549,0.015912699
0,36625.23,2098.76,860201.8,13,183,0.010273,12.5,1.630253,0,80,22.948248,196,298.3272272,298.3362568,0.009029666
0,33.41,0,100.23,3,1,101,101,101,0.010055,96.844903,33.666163,4,100.998488,101,0.001512
0,14.02,0,56.08,4,1,101,101,101,0.05,51.381808,25.249475,5,100.9979,101,0.0021
0,0,0,4.4,1,1,3.488,3.488,3.488,3.486505,3.486505,3.486505,2,3.48650486,3.488,0.00149514
0,0,6670.48,200114.43,0,30,0,9.258666,1.790369,0,0,0,31,0,53.71106757,53.71106757
0,17508.49,16393.02,542424.13,16,16,0.0893,13.3341,3.430606,0.005395,13.33368,3.430109,32,54.88174296,54.8897,0.007957042
0,94066.77,17.25,188168.03,2,2,0.2495,0.360983,0.305241,0.23,0.379601,0.3048,4,0.60960088,0.61048288,0.000882
0,1125.1,10336.98,462139.32,80,36,0.095,7.8591,2.429234,0,6.9,1.122761,116,89.82086,87.45243832,-2.36842168
0,17.85,0,71.38,4,1,101,101,101,0.45,79.641213,25.249475,5,100.9979,101,0.0021
0,0,3119.82,283903.23,0,91,0,1.108466,0.893643,0,0,0,92,0,81.32154601,81.32154601
0,162.22,0,324.43,2,1,101,101,101,3.01,97.989016,50.499508,3,100.9990158,101,0.000984218
0,19.81,0,59.43,3,1,101,101,101,0.306228,74.79267,33.666149,4,100.998446,101,0.001554
0,0,0,1.57,1,1,3.5,3.5,3.5,3.49909,3.49909,3.49909,2,3.49909,3.5,0.00091
0,0,0,47.23,1,1,20.009559,20.009559,20.009559,20.008512,20.008512,20.008512,2,20.00851204,20.009559,0.001046957
0,492.96,2518.69,32635.25,10,11,0.023896,2,0.775447,0.1,2,0.85255,21,8.5255,8.52991717,0.00441717
0,27766.84,5600.83,588941.75,20,6,0.4,35,10.733333,0,50,3.2145,26,64.29,64.4,0.11
0,22.85,0.58,69.72,3,2,21.892849,79.107151,50.5,4.994714,91.003251,33.665988,5,100.9979647,101,0.002035312
0,0,0,0,0,1,0.199666,0.199666,0.199666,0,0,0,1,0,0.199666115,0.199666115
0,0,10300.7,319321.82,0,31,0,1.000958,0.578518,0,0,0,32,0,17.93405951,17.93405951
0,3.28,8048.14,450875.98,55,56,0.015761,1.002086,0.153729,0.015341,1.001666,0.156104,111,8.58570142,8.608801423,0.023100003
0,22.27,0,66.82,3,1,101,101,101,2.5,89.834441,33.666149,4,100.998446,101,0.001554
0,0,0,110.78,1,1,0.46,0.46,0.46,0.4578,0.4578,0.4578,2,0.4578,0.46,0.0022
0,68.95,36340.29,983049.42,27,27,0.005739,0.434268,0.06248,0.0047,0.433848,0.062017,54,1.674466578,1.68695382,0.012487242
0,8775.85,0,52655.12,6,1,0.425909,0.425909,0.425909,0.002516,0.0965,0.070486,7,0.422913792,0.42590949,0.002995698
0,0,11934.92,226763.55,0,19,0,1.014963,0.854905,0,0,0,20,0,16.24319794,16.24319794
0,13.33,31362.75,251008.63,8,8,0.247941,23.771557,14.073174,0.249301,23.770675,14.071617,16,112.572939,112.5853935,0.01245446
0,640.36,731.38,707346.08,473,553,0.041505,304.585,86.214383,0.041442,691.60958,100.79515,1026,47676.10596,47676.55387,0.447909
0,3133.09,14514.97,808873.03,8,54,0.005,121.609,16.033217,0,375.768516,108.223165,62,865.785323,865.7937435,0.008420494
0,0,2974.14,229008.45,0,77,0,1.016138,0.83739,0,0,0,78,0,64.47903099,64.47903099
0,2200.37,990.38,999792.72,336,263,0,100.024,7.754313,0,100,6.214236,599,2087.9834,2039.384432,-48.59896759
0,0,0,28.43,1,1,0.055685,0.055685,0.055685,0.055065,0.055065,0.055065,2,0.055065488,0.055685488,0.00062
0,6.45,5583.32,89429.83,15,16,0.1,9,2.586012,0.099559,8.999575,2.75793,31,41.3689451,41.37619494,0.007249838
0,39296.32,8341.16,650242.48,14,12,0.995,350,79.326053,0,760,71.728492,26,1004.19889,951.9126324,-52.28625761
0,10.54,11481.89,137909.07,12,12,0.161288,2.515723,0.983759,0.160564,2.513965,0.981987,24,11.78384991,11.80510562,0.021255711
0,0,0,3.8,1,1,0.298122,0.298122,0.298122,0.29765,0.29765,0.29765,2,0.29765009,0.298121726,0.000471636
0,16.3,0,48.9,3,1,101,101,101,0.07,54.224294,33.666149,4,100.998446,101,0.001554
0,22.46,0,67.38,3,1,101,101,101,0.0025,56.634334,33.666149,4,100.998446,101,0.001554
0,23.88,0.25,72.13,3,2,4.27985,96.72015,50.5,0.644644,89.960612,33.666152,5,100.9984557,101,0.001544256
0,158.79,7572.78,933773.32,110,121,0.054975,2.175202,0.945745,0.508432,2.174608,1.038847,231,114.2731819,114.4351818,0.161999897
0,6.21,7316.53,36613.72,5,5,0.015652,1.808148,0.393648,0.0152,1.8077,0.393198,10,1.965988813,1.968241902,0.002253089
0,1839.77,1971,552709.82,249,48,0.0045,170.204958,28.873652,0,500,6.675768,297,1662.266132,1385.935281,-276.3308518
0,3521.36,8988.26,349899.58,33,26,0.019769,13.941259,5.869302,0.019538,14.999522,4.623208,59,152.565852,152.601861,0.036008933
0,160.78,0.3,322.15,2,2,47.216569,53.783431,50.5,3.488,97.511016,50.499508,4,100.9990158,101,0.000984218
0,2338.41,0,9353.63,4,1,4.995,4.995,4.995,0.003,4,1.24825,5,4.993,4.995,0.002
0,8.68,386.91,83037.78,206,210,0.156209,14.386614,1.482526,1.012148,14.385974,1.510651,416,311.1941295,311.3303977,0.13626827
0,20.77,0,62.3,3,1,101,101,101,0.469792,87.048555,33.666149,4,100.998446,101,0.001554
0,301.66,1200.18,8106.07,3,6,0.01,283.142,181.761167,0.009538,1048.681538,363.521878,9,1090.565635,1090.567,0.001365
0,134.85,2334.05,1022210.65,6324,73,0,41.880468,5.270263,0,34.22,0.191383,6397,1210.304008,384.7291641,-825.5748438
0,5702.55,15152.51,679255.42,58,23,0.00049,51.747717,5.907237,0,61.28,2.509068,81,145.52593,135.8664441,-9.659485919
0,24302.23,7762.17,444186.57,17,4,5.85,47.004,20.20328,0,20,3.496471,21,59.44,80.81312027,21.37312027
0,159.94,0,319.88,2,1,101,101,101,1,99.999016,50.499508,3,100.9990158,101,0.000984218
0,4571.61,1787.41,1271770.6,139,356,0.000359,643.793272,7.306368,0,600,22.403299,496,3114.058533,2601.066872,-512.9916607
0,653.69,20040.9,1052155.67,46,51,0.021988,5.694357,0.590559,0,5.693937,0.653362,97,30.05463783,30.11853351,0.063895688
0,0,748.09,965782.23,0,1291,0,0,0,0,0,0,1292,0,0,0
0,74.91,10986.74,664223.17,67,60,0.099559,1499.99,158.203124,0,1499.986844,141.6715,127,9491.990505,9492.187463,0.196957719
0,101.69,2208.28,563123.32,239,244,0.011454,0.05394,0.048245,0.011034,0.11989,0.048753,483,11.65192607,11.7716724,0.119746335
0,0,6618.76,52950.08,0,8,0,8.2188,4.3825,0,0,0,9,0,35.06,35.06
0,2.82,0,8.47,3,2,512.343479,1488.656521,1000.5,2.095936,1465.521543,666.999528,5,2000.998585,2001,0.001414909
0,829.73,8742.06,30374.85,5,3,0.001,1.31779,0.773323,0.00143,1.288998,0.463049,8,2.31524405,2.31997,0.00472595
0,157.78,0.6,316.77,2,2,44.825153,56.174847,50.5,17.553886,83.445129,50.499508,4,100.9990158,101,0.000984218
0,2438.95,36677.92,339576.1,49,6,0.028934,18.096297,4.381687,0,21.028032,0.607759,55,29.78019623,26.29012457,-3.490071666
0,0,2107.5,805063.33,0,382,0.010054,1.000047,0.167226,0,0,0,383,0,63.88014633,63.88014633
0,2.82,3137.88,18844.22,6,6,0.001,3.251861,1.376325,0.00058,3.251441,1.375905,12,8.25542852,8.25794852,0.00252
0,0,1167.05,192563.87,0,165,0,0.14073,0.098513,0,0,0,166,0,16.25461889,16.25461889
0,11281.09,17836.09,598658.27,42,7,0.899052,50,16.698436,0,49.369,4.673431,49,196.2841043,116.8890523,-79.395052
0,33.98,698.72,18982.13,24,26,1.05,5.572,4.257508,1.049559,13.033528,4.611303,50,110.6712676,110.695197,0.023929433
0,1.12,0.07,3.52,3,2,960.745806,1040.254194,1000.5,0.501,1061.429976,666.999528,5,2000.998585,2001,0.001414909
0,0,169217.42,509455.32,1,2,0.030211,0.35043,0.190321,0.34833,0.34833,0.34833,3,0.3483303,0.38064101,0.03231071
0,11234.44,8373.38,641965.47,40,23,0.01243,20.91296,3.305629,0,11.9,1.894175,63,75.767,76.02946745,0.262467448
0,30.48,0,60.95,2,1,101,101,101,50,50.99895,50.499475,3,100.99895,101,0.00105
0,144881.43,37973.61,807367.4,4,6,0.004724,4.5,1.79073,0.0803,7.66,2.685075,10,10.7403,10.74438143,0.004081428
0,0,32396.89,226778.2,0,7,0,11.4,3.279,0,0,0,8,0,22.953,22.953
0,0,0,108614.17,1,1,1,1,1,0.999559,0.999559,0.999559,2,0.999559,1,0.000441
0,0.92,0.07,2.9,3,2,959.340803,1041.659197,1000.5,2.295681,1079.808021,666.999528,5,2000.998585,2001,0.001414909
0,227497.43,2528.63,695135.45,3,5,0.02,56.215121,14.087024,0.1,68.546824,23.477513,8,70.43253767,70.43512067,0.002583
0,1187.89,12886.21,437304.18,21,32,0.118,2.318,0.659656,0.504241,2.317392,1.004247,53,21.08919499,21.109,0.01980501
0,14.76,17045.2,102359.75,6,6,1.99958,7.999559,5.350343,1.998259,7.998849,5.349342,12,32.09605219,32.10205526,0.006003072
0,0,29442.29,88326.87,0,3,0,18.394129,6.618043,0,0,0,4,0,19.8541287,19.8541287
0,15.44,598.23,945813.13,504,1568,0.20001,3.811972,0.625082,0.199087,861.217156,1.943927,2072,979.7393223,980.1291376,0.389815285
0,0,21793.39,130760.32,0,6,0,26.1222,8.1537,0,0,0,7,0,48.9222,48.9222
0,8.38,5742.45,373803.52,65,65,0.11,26,15.724969,0.107187,25.997679,15.723672,130,1022.038693,1022.122976,0.084282612
0,23.13,0,69.38,3,1,101,101,101,0.052829,54.472037,33.666149,4,100.998446,101,0.001554
0,124157.28,26119.49,980019.12,6,9,0.02,1.99958,0.938257,0,0.4068,0.152922,15,0.917534604,8.444312104,7.5267775
0,1383.09,5272.9,997778.08,626,33,0,5.995,0.869689,0,5,0.078686,659,49.25746457,28.69974712,-20.55771744
0,703.51,1512.16,1724849.07,384,962,0.004738,300,1.195089,0,315,3.050133,1346,1171.251114,1149.675784,-21.57532972
0,0,1565.45,319351.73,0,204,0,10,0.931566,0,0,0,205,0,190.0393677,190.0393677
0,159.21,0.94,320.3,2,2,26.45746,74.54254,50.5,10,90.999016,50.499508,4,100.9990158,101,0.000984218
0,0,22478.28,157347.93,0,7,0,50.99,14.647343,0,0,0,8,0,102.5314,102.5314
0,11.72,6007.75,66202.5,10,11,0.182,6.469253,2.68885,0.671517,6.468816,2.957122,21,29.5712183,29.57734646,0.006128159
0,1820.38,11346.38,595472.95,3,52,0.010011,0.100081,0.089146,0.071,1,0.422667,55,1.268,4.63559109,3.36759109
0,20.6,0,61.8,3,1,101,101,101,0.1,51.687016,33.666149,4,100.998446,101,0.001554
0,6480.81,14502.61,998274.9,69,38,0.002989,22.841789,5.898819,0,23.712189,2.75493,107,190.0901717,224.1551375,34.06496581
0,0,2530.68,113880.63,0,45,0,6.074474,0.958561,0,0,0,46,0,43.13523076,43.13523076
0,2.73,25110.85,502271.57,20,20,0.003576,2.7,0.449571,0.003156,2.69958,0.449151,40,8.98301185,8.991411858,0.008400008
0,0,2042.77,226747.95,0,111,0,0.494353,0.226477,0,0,0,112,0,25.13891811,25.13891811
0,0,0,4.72,1,1,2.049802,2.049802,2.049802,2.04933,2.04933,2.04933,2,2.049330072,2.049801709,0.000471636
0,0,5257.66,283913.38,0,54,0,1.002412,0.704038,0,0,0,55,0,38.01805148,38.01805148
0,159.59,0.37,319.92,2,2,11.34796,89.65204,50.5,11,89.999016,50.499508,4,100.9990158,101,0.000984218
0,0,22081.76,88327.03,0,4,0,9.456481,5.438591,0,0,0,5,0,21.75436392,21.75436392
0,22.14,0,66.43,3,1,101,101,101,1,82.17341,33.666149,4,100.998446,101,0.001554
0,5452.73,4785.23,530033.32,70,31,0.388071,100,12.46921,0,31.100631,5.507183,101,385.5027949,386.545511,1.042716109
0,13.74,8508.45,374976.42,44,44,0.005246,0.1,0.029037,0.004826,0.099544,0.028289,88,1.244697349,1.277645881,0.032948531
0,0,335.15,362971.85,0,1083,0,0,0,0,0,0,1083,0,0,0
0,0,0,6.2,1,1,0.1,0.1,0.1,0.09916,0.09916,0.09916,2,0.09916,0.1,0.00084
0,3.98,7916.66,15841.28,2,2,10,10,10,9.999528,9.999559,9.999544,4,19.99908736,20,0.000912636
0,25.09,0.28,75.83,3,2,38.45413,62.54587,50.5,1.1,68.825207,33.666163,5,100.998488,101,0.001512
0,0,0,396.4,1,1,0.226826,0.226826,0.226826,0.226206,0.226206,0.226206,2,0.22620595,0.22682595,0.00062
0,0,0,47.15,1,1,20.009559,20.009559,20.009559,20.008512,20.008512,20.008512,2,20.00851204,20.009559,0.001046957
0,0,2577.17,226791.05,0,88,0,0.644395,0.262058,0,0,0,89,0,23.06110509,23.06110509
0,53179.15,1896.56,227889.08,4,8,10,21,18.28875,0.00858,95.969531,36.576903,12,146.3076129,146.31,0.00238713
0,1.84,0.77,6,2,3,0.004454,0.559454,0.194454,0.022305,0.55862,0.290463,5,0.580925035,0.583362,0.002436965
0,0,2440.23,200098.55,0,82,0,1.058963,0.737754,0,0,0,83,0,60.49578813,60.49578813
0,0,1684.81,291471.38,0,173,0,89.9,3.612123,0,0,0,174,0,624.8973142,624.8973142
0,93.43,3889.69,1181492.85,281,297,0.011083,72.645808,1.863604,0.521724,72.64453,1.968794,578,553.2310586,553.4905233,0.259464708
0,3785.36,1.05,30286.02,8,3,0.004559,70,46.668186,5.208,38.133,18.80197,11,150.4157581,140.004559,-10.41119911
0,7.21,0,21.63,3,1,101,101,101,0.028,76.729845,33.666121,4,100.998362,101,0.001638
0,157.6,0,315.2,2,1,101,101,101,2,98.999016,50.499508,3,100.9990158,101,0.000984218
0,160.27,3.67,327.87,2,2,40.281715,60.718285,50.5,0.4089,100.590116,50.499508,4,100.9990158,101,0.000984218
0,0,2245.6,159437.3,0,71,0,194.9887,73.591863,0,0,0,72,0,5225.022263,5225.022263
0,3.06,0.52,10.2,3,2,635.074014,1365.925986,1000.5,0.01,1445.446271,666.999528,5,2000.998585,2001,0.001414909
0,161.39,0.88,324.53,2,2,30.691411,70.308589,50.5,30.998974,70,50.499487,4,100.9989738,101,0.001026218
0,3.64,13721.37,109800.07,8,8,0.0949,1.905923,0.977648,0.094203,1.905251,0.976976,16,7.815810463,7.82118647,0.005376007
0,0,1175.06,291413.78,0,248,0,2.183073,0.941504,0,0,0,249,0,233.4929308,233.4929308
0,0,853.57,197174.17,0,231,0,39.9,1.256695,0,0,0,232,0,290.2965567,290.2965567
0,20.03,0,60.1,3,1,101,101,101,0.220575,68.500764,33.666149,4,100.998446,101,0.001554
0,3725.2,2123.63,963855.5,29,403,0.045197,99.99,1.696096,0.20635,100,20.14878,432,584.3146125,683.5267534,99.21214094
0,22.27,0,66.82,3,1,101,101,101,4.34122,66.223454,33.666149,4,100.998446,101,0.001554
0,1723.73,2314.59,460475.93,200,50,0.00077,70,14.810252,0,100,4.824889,250,964.97789,740.5126234,-224.4652666
0,154858.23,0,309716.47,2,1,0.5,0.5,0.5,0.002391,0.497,0.249695,3,0.499390993,0.5,0.000609007
0,170.65,2356.55,326796.63,106,131,0.004005,1.279099,0.977181,0.99468,3.004261,1.207463,237,127.991111,128.0107003,0.019589374
0,55.45,2040.66,1297248.03,541,621,0.010397,8,0.743908,0.488058,9.008987,0.852759,1162,461.3424243,461.9666494,0.624225198
0,0,0,13.72,1,1,0.5,0.5,0.5,0.49938,0.49938,0.49938,2,0.49938,0.5,0.00062
0,23.23,0,69.68,3,1,101,101,101,0.21724,67.403207,33.666149,4,100.998446,101,0.001554
0,38287.05,21711.25,1631852.28,12,54,0.049026,1.071874,0.665876,0,20,2.850606,66,34.20727659,35.95731093,1.750034339
0,0,0,536.23,1,1,6.254873,6.254873,6.254873,6.254253,6.254253,6.254253,2,6.25425321,6.25487321,0.00062
0,163.56,0,327.12,2,1,101,101,101,0.5,100.499016,50.499508,3,100.9990158,101,0.000984218
0,202.39,4472.61,374000.23,80,80,0.222998,1.020676,0.993995,0.222578,1.020256,0.993574,160,79.48594437,79.51956538,0.033621009
0,155.84,2221.08,1121596.18,413,476,8.10E-05,9.716096,0.318852,1.00E-05,9.715891,0.366951,889,151.5507135,151.773522,0.222808499
0,1.77,0.2,5.72,3,2,522.970276,1478.029724,1000.5,0.002559,1452.034351,666.999528,5,2000.998585,2001,0.001414909
0,15.47,10.07,66.53,3,2,14.771797,86.228203,50.5,5,90.022016,33.666149,5,100.998446,101,0.001554
0,59473.22,7956.62,539438.7,8,8,0.245,313.759943,44.008118,1,100,42.5,16,340,352.064943,12.06494299
0,4.57,6087.57,834605.03,133,137,0.19,99.160242,10.700669,0.18958,99.159139,11.021655,270,1465.880065,1465.991706,0.111640448
0,7033.54,38207.44,351854.58,12,7,0.02,6.132407,2.056097,0,3.993458,0.795792,19,9.549502193,14.39267939,4.843177197
0,0,14169.01,141690.08,0,10,0,37.19,8.94886,0,0,0,11,0,89.4886,89.4886
